"FREQ","Vout"
22.22379171,-0.270198
22.27502284,-0.270198
22.32637208,-0.270198
22.37783968,-0.270198
22.42942593,-0.270198
22.48113109,-0.270198
22.53295545,-0.270198
22.58489928,-0.270198
22.63696285,-0.270198
22.68914644,-0.270198
22.74145032,-0.270198
22.79387478,-0.270198
22.84642009,-0.270198
22.89908653,-0.270198
22.95187437,-0.270198
23.00478391,-0.270198
23.05781541,-0.270198
23.11096916,-0.270198
23.16424545,-0.270198
23.21764455,-0.270198
23.27116675,-0.270198
23.32481233,-0.270198
23.37858157,-0.270197
23.43247477,-0.270197
23.4864922,-0.270197
23.54063416,-0.270197
23.59490093,-0.270197
23.64929279,-0.270197
23.70381004,-0.270197
23.75845297,-0.270197
23.81322186,-0.270197
23.868117,-0.270197
23.9231387,-0.270197
23.97828723,-0.270197
24.03356289,-0.270197
24.08896597,-0.270197
24.14449677,-0.270197
24.20015559,-0.270197
24.25594271,-0.270197
24.31185843,-0.270197
24.36790305,-0.270197
24.42407687,-0.270197
24.48038018,-0.270197
24.53681328,-0.270197
24.59337648,-0.270197
24.65007007,-0.270197
24.70689435,-0.270197
24.76384962,-0.270197
24.82093619,-0.270196
24.87815436,-0.270196
24.93550443,-0.270196
24.9929867,-0.270196
25.05060149,-0.270196
25.10834909,-0.270196
25.16622981,-0.270196
25.22424396,-0.270196
25.28239185,-0.270196
25.34067378,-0.270196
25.39909007,-0.270196
25.45764102,-0.270196
25.51632694,-0.270196
25.57514815,-0.270196
25.63410495,-0.270196
25.69319767,-0.270196
25.75242661,-0.270196
25.81179208,-0.270196
25.87129441,-0.270196
25.9309339,-0.270196
25.99071088,-0.270196
26.05062565,-0.270196
26.11067855,-0.270196
26.17086988,-0.270195
26.23119996,-0.270195
26.29166912,-0.270195
26.35227768,-0.270195
26.41302595,-0.270195
26.47391427,-0.270195
26.53494294,-0.270195
26.5961123,-0.270195
26.65742267,-0.270195
26.71887438,-0.270195
26.78046775,-0.270195
26.8422031,-0.270195
26.90408077,-0.270195
26.96610108,-0.270195
27.02826436,-0.270195
27.09057095,-0.270195
27.15302116,-0.270195
27.21561534,-0.270195
27.27835381,-0.270195
27.34123691,-0.270195
27.40426498,-0.270195
27.46743833,-0.270194
27.53075732,-0.270194
27.59422227,-0.270194
27.65783352,-0.270194
27.72159141,-0.270194
27.78549628,-0.270194
27.84954846,-0.270194
27.9137483,-0.270194
27.97809614,-0.270194
28.04259231,-0.270194
28.10723716,-0.270194
28.17203103,-0.270194
28.23697427,-0.270194
28.30206722,-0.270194
28.36731022,-0.270194
28.43270363,-0.270194
28.49824778,-0.270194
28.56394302,-0.270194
28.62978971,-0.270194
28.69578819,-0.270193
28.76193882,-0.270193
28.82824193,-0.270193
28.8946979,-0.270193
28.96130705,-0.270193
29.02806976,-0.270193
29.09498637,-0.270193
29.16205724,-0.270193
29.22928273,-0.270193
29.29666318,-0.270193
29.36419897,-0.270193
29.43189044,-0.270193
29.49973795,-0.270193
29.56774187,-0.270193
29.63590255,-0.270193
29.70422037,-0.270193
29.77269567,-0.270193
29.84132882,-0.270193
29.91012018,-0.270192
29.97907013,-0.270192
30.04817903,-0.270192
30.11744723,-0.270192
30.18687512,-0.270192
30.25646305,-0.270192
30.3262114,-0.270192
30.39612054,-0.270192
30.46619084,-0.270192
30.53642266,-0.270192
30.60681638,-0.270192
30.67737238,-0.270192
30.74809103,-0.270192
30.8189727,-0.270192
30.89001777,-0.270192
30.96122661,-0.270192
31.03259961,-0.270191
31.10413714,-0.270191
31.17583958,-0.270191
31.24770732,-0.270191
31.31974072,-0.270191
31.39194018,-0.270191
31.46430608,-0.270191
31.53683879,-0.270191
31.60953871,-0.270191
31.68240623,-0.270191
31.75544172,-0.270191
31.82864557,-0.270191
31.90201817,-0.270191
31.97555992,-0.270191
32.0492712,-0.270191
32.1231524,-0.27019
32.19720391,-0.27019
32.27142613,-0.27019
32.34581946,-0.27019
32.42038427,-0.27019
32.49512097,-0.27019
32.57002996,-0.27019
32.64511164,-0.27019
32.72036639,-0.27019
32.79579463,-0.27019
32.87139674,-0.27019
32.94717314,-0.27019
33.02312421,-0.27019
33.09925038,-0.27019
33.17555203,-0.270189
33.25202958,-0.270189
33.32868342,-0.270189
33.40551397,-0.270189
33.48252163,-0.270189
33.55970682,-0.270189
33.63706993,-0.270189
33.71461139,-0.270189
33.79233159,-0.270189
33.87023096,-0.270189
33.94830991,-0.270189
34.02656884,-0.270189
34.10500819,-0.270189
34.18362835,-0.270188
34.26242975,-0.270188
34.34141281,-0.270188
34.42057794,-0.270188
34.49992557,-0.270188
34.57945611,-0.270188
34.65916999,-0.270188
34.73906763,-0.270188
34.81914945,-0.270188
34.89941588,-0.270188
34.97986734,-0.270188
35.06050426,-0.270188
35.14132707,-0.270188
35.2223362,-0.270187
35.30353207,-0.270187
35.38491512,-0.270187
35.46648577,-0.270187
35.54824446,-0.270187
35.63019163,-0.270187
35.7123277,-0.270187
35.79465312,-0.270187
35.87716832,-0.270187
35.95987373,-0.270187
36.0427698,-0.270187
36.12585697,-0.270187
36.20913567,-0.270186
36.29260635,-0.270186
36.37626945,-0.270186
36.46012541,-0.270186
36.54417468,-0.270186
36.6284177,-0.270186
36.71285492,-0.270186
36.79748679,-0.270186
36.88231376,-0.270186
36.96733628,-0.270186
37.05255479,-0.270186
37.13796975,-0.270185
37.22358161,-0.270185
37.30939083,-0.270185
37.39539786,-0.270185
37.48160315,-0.270185
37.56800717,-0.270185
37.65461037,-0.270185
37.74141321,-0.270185
37.82841615,-0.270185
37.91561966,-0.270185
38.00302419,-0.270184
38.09063021,-0.270184
38.17843818,-0.270184
38.26644857,-0.270184
38.35466184,-0.270184
38.44307847,-0.270184
38.53169892,-0.270184
38.62052366,-0.270184
38.70955316,-0.270184
38.7987879,-0.270184
38.88822834,-0.270184
38.97787496,-0.270183
39.06772825,-0.270183
39.15778866,-0.270183
39.24805669,-0.270183
39.3385328,-0.270183
39.42921748,-0.270183
39.52011122,-0.270183
39.61121448,-0.270183
39.70252776,-0.270183
39.79405154,-0.270182
39.8857863,-0.270182
39.97773254,-0.270182
40.06989073,-0.270182
40.16226137,-0.270182
40.25484494,-0.270182
40.34764194,-0.270182
40.44065286,-0.270182
40.5338782,-0.270182
40.62731844,-0.270181
40.72097408,-0.270181
40.81484562,-0.270181
40.90893355,-0.270181
41.00323839,-0.270181
41.09776061,-0.270181
41.19250073,-0.270181
41.28745926,-0.270181
41.38263668,-0.270181
41.47803351,-0.27018
41.57365025,-0.27018
41.66948741,-0.27018
41.7655455,-0.27018
41.86182503,-0.27018
41.9583265,-0.27018
42.05505043,-0.27018
42.15199734,-0.27018
42.24916773,-0.27018
42.34656212,-0.270179
42.44418102,-0.270179
42.54202497,-0.270179
42.64009446,-0.270179
42.73839003,-0.270179
42.83691219,-0.270179
42.93566148,-0.270179
43.0346384,-0.270179
43.13384348,-0.270178
43.23327726,-0.270178
43.33294026,-0.270178
43.432833,-0.270178
43.53295602,-0.270178
43.63330985,-0.270178
43.73389502,-0.270178
43.83471206,-0.270178
43.93576151,-0.270177
44.0370439,-0.270177
44.13855977,-0.270177
44.24030966,-0.270177
44.3422941,-0.270177
44.44451365,-0.270177
44.54696883,-0.270177
44.6496602,-0.270177
44.7525883,-0.270176
44.85575367,-0.270176
44.95915686,-0.270176
45.06279842,-0.270176
45.1666789,-0.270176
45.27079885,-0.270176
45.37515882,-0.270176
45.47975936,-0.270175
45.58460103,-0.270175
45.68968439,-0.270175
45.79500999,-0.270175
45.90057839,-0.270175
46.00639015,-0.270175
46.11244584,-0.270175
46.218746,-0.270174
46.32529122,-0.270174
46.43208204,-0.270174
46.53911904,-0.270174
46.64640279,-0.270174
46.75393386,-0.270174
46.86171281,-0.270174
46.96974021,-0.270173
47.07801664,-0.270173
47.18654268,-0.270173
47.2953189,-0.270173
47.40434587,-0.270173
47.51362417,-0.270173
47.62315439,-0.270173
47.73293709,-0.270172
47.84297288,-0.270172
47.95326232,-0.270172
48.06380601,-0.270172
48.17460452,-0.270172
48.28565846,-0.270172
48.39696839,-0.270171
48.50853493,-0.270171
48.62035865,-0.270171
48.73244015,-0.270171
48.84478003,-0.270171
48.95737888,-0.270171
49.07023729,-0.270171
49.18335587,-0.27017
49.29673521,-0.27017
49.41037593,-0.27017
49.52427861,-0.27017
49.63844386,-0.27017
49.75287229,-0.27017
49.86756451,-0.270169
49.98252111,-0.270169
50.09774272,-0.270169
50.21322995,-0.270169
50.3289834,-0.270169
50.44500369,-0.270169
50.56129143,-0.270168
50.67784724,-0.270168
50.79467175,-0.270168
50.91176556,-0.270168
51.0291293,-0.270168
51.14676359,-0.270168
51.26466906,-0.270167
51.38284633,-0.270167
51.50129602,-0.270167
51.62001877,-0.270167
51.7390152,-0.270167
51.85828595,-0.270166
51.97783165,-0.270166
52.09765292,-0.270166
52.21775042,-0.270166
52.33812476,-0.270166
52.4587766,-0.270166
52.57970657,-0.270165
52.70091531,-0.270165
52.82240347,-0.270165
52.94417168,-0.270165
53.0662206,-0.270165
53.18855088,-0.270164
53.31116315,-0.270164
53.43405807,-0.270164
53.5572363,-0.270164
53.68069848,-0.270164
53.80444527,-0.270163
53.92847732,-0.270163
54.0527953,-0.270163
54.17739987,-0.270163
54.30229167,-0.270163
54.42747138,-0.270163
54.55293966,-0.270162
54.67869717,-0.270162
54.80474459,-0.270162
54.93108257,-0.270162
55.0577118,-0.270162
55.18463293,-0.270161
55.31184665,-0.270161
55.43935362,-0.270161
55.56715453,-0.270161
55.69525005,-0.27016
55.82364086,-0.27016
55.95232765,-0.27016
56.08131108,-0.27016
56.21059186,-0.27016
56.34017065,-0.270159
56.47004816,-0.270159
56.60022506,-0.270159
56.73070206,-0.270159
56.86147983,-0.270159
56.99255908,-0.270158
57.1239405,-0.270158
57.25562478,-0.270158
57.38761263,-0.270158
57.51990474,-0.270157
57.65250181,-0.270157
57.78540456,-0.270157
57.91861367,-0.270157
58.05212986,-0.270157
58.18595384,-0.270156
58.32008632,-0.270156
58.454528,-0.270156
58.58927961,-0.270156
58.72434185,-0.270155
58.85971544,-0.270155
58.99540109,-0.270155
59.13139954,-0.270155
59.26771149,-0.270155
59.40433768,-0.270154
59.54127882,-0.270154
59.67853564,-0.270154
59.81610887,-0.270154
59.95399925,-0.270153
60.09220749,-0.270153
60.23073433,-0.270153
60.36958051,-0.270153
60.50874677,-0.270152
60.64823384,-0.270152
60.78804246,-0.270152
60.92817337,-0.270152
61.06862731,-0.270151
61.20940504,-0.270151
61.35050729,-0.270151
61.49193481,-0.270151
61.63368836,-0.27015
61.77576869,-0.27015
61.91817654,-0.27015
62.06091268,-0.27015
62.20397786,-0.270149
62.34737284,-0.270149
62.49109838,-0.270149
62.63515523,-0.270149
62.77954418,-0.270148
62.92426598,-0.270148
63.06932139,-0.270148
63.21471119,-0.270148
63.36043615,-0.270147
63.50649704,-0.270147
63.65289464,-0.270147
63.79962971,-0.270146
63.94670305,-0.270146
64.09411542,-0.270146
64.24186762,-0.270146
64.38996042,-0.270145
64.53839461,-0.270145
64.68717097,-0.270145
64.8362903,-0.270145
64.98575339,-0.270144
65.13556102,-0.270144
65.28571399,-0.270144
65.43621311,-0.270143
65.58705916,-0.270143
65.73825294,-0.270143
65.88979527,-0.270143
66.04168693,-0.270142
66.19392874,-0.270142
66.34652151,-0.270142
66.49946604,-0.270141
66.65276314,-0.270141
66.80641363,-0.270141
66.96041831,-0.27014
67.11477802,-0.27014
67.26949356,-0.27014
67.42456576,-0.27014
67.57999544,-0.270139
67.73578342,-0.270139
67.89193052,-0.270139
68.04843759,-0.270138
68.20530544,-0.270138
68.3625349,-0.270138
68.52012682,-0.270137
68.67808203,-0.270137
68.83640136,-0.270137
68.99508565,-0.270136
69.15413575,-0.270136
69.3135525,-0.270136
69.47333674,-0.270136
69.63348932,-0.270135
69.79401109,-0.270135
69.9549029,-0.270135
70.11616561,-0.270134
70.27780006,-0.270134
70.43980712,-0.270134
70.60218765,-0.270133
70.7649425,-0.270133
70.92807254,-0.270133
71.09157863,-0.270132
71.25546165,-0.270132
71.41972245,-0.270132
71.58436191,-0.270131
71.74938091,-0.270131
71.91478032,-0.270131
72.08056101,-0.27013
72.24672386,-0.27013
72.41326976,-0.270129
72.58019959,-0.270129
72.74751423,-0.270129
72.91521457,-0.270128
73.08330149,-0.270128
73.2517759,-0.270128
73.42063869,-0.270127
73.58989074,-0.270127
73.75953296,-0.270127
73.92956624,-0.270126
74.09999149,-0.270126
74.27080961,-0.270126
74.44202151,-0.270125
74.6136281,-0.270125
74.78563027,-0.270124
74.95802895,-0.270124
75.13082506,-0.270124
75.3040195,-0.270123
75.47761319,-0.270123
75.65160706,-0.270123
75.82600202,-0.270122
76.00079901,-0.270122
76.17599894,-0.270121
76.35160276,-0.270121
76.52761138,-0.270121
76.70402574,-0.27012
76.88084678,-0.27012
77.05807544,-0.270119
77.23571265,-0.270119
77.41375936,-0.270119
77.5922165,-0.270118
77.77108503,-0.270118
77.9503659,-0.270117
78.13006005,-0.270117
78.31016844,-0.270117
78.49069202,-0.270116
78.67163176,-0.270116
78.8529886,-0.270115
79.03476351,-0.270115
79.21695746,-0.270115
79.3995714,-0.270114
79.58260632,-0.270114
79.76606317,-0.270113
79.94994294,-0.270113
80.13424659,-0.270112
80.31897511,-0.270112
80.50412947,-0.270112
80.68971065,-0.270111
80.87571965,-0.270111
81.06215743,-0.27011
81.24902501,-0.27011
81.43632335,-0.270109
81.62405347,-0.270109
81.81221634,-0.270108
82.00081298,-0.270108
82.18984437,-0.270108
82.37931153,-0.270107
82.56921546,-0.270107
82.75955716,-0.270106
82.95033764,-0.270106
83.14155792,-0.270105
83.333219,-0.270105
83.52532191,-0.270104
83.71786767,-0.270104
83.91085728,-0.270103
84.10429178,-0.270103
84.2981722,-0.270103
84.49249956,-0.270102
84.68727488,-0.270102
84.88249922,-0.270101
85.07817358,-0.270101
85.27429903,-0.2701
85.47087659,-0.2701
85.66790731,-0.270099
85.86539223,-0.270099
86.0633324,-0.270098
86.26172888,-0.270098
86.4605827,-0.270097
86.65989492,-0.270097
86.85966661,-0.270096
87.05989883,-0.270096
87.26059262,-0.270095
87.46174906,-0.270095
87.66336921,-0.270094
87.86545415,-0.270094
88.06800494,-0.270093
88.27102266,-0.270093
88.47450838,-0.270092
88.67846319,-0.270092
88.88288816,-0.270091
89.08778438,-0.27009
89.29315293,-0.27009
89.49899491,-0.270089
89.7053114,-0.270089
89.9121035,-0.270088
90.1193723,-0.270088
90.32711891,-0.270087
90.53534442,-0.270087
90.74404995,-0.270086
90.95323659,-0.270086
91.16290545,-0.270085
91.37305765,-0.270085
91.5836943,-0.270084
91.79481652,-0.270083
92.00642543,-0.270083
92.21852214,-0.270082
92.43110779,-0.270082
92.6441835,-0.270081
92.8577504,-0.270081
93.07180962,-0.27008
93.2863623,-0.270079
93.50140958,-0.270079
93.71695259,-0.270078
93.93299248,-0.270078
94.14953039,-0.270077
94.36656747,-0.270076
94.58410487,-0.270076
94.80214375,-0.270075
95.02068526,-0.270075
95.23973057,-0.270074
95.45928082,-0.270073
95.67933719,-0.270073
95.89990084,-0.270072
96.12097294,-0.270072
96.34255467,-0.270071
96.5646472,-0.27007
96.7872517,-0.27007
97.01036936,-0.270069
97.23400135,-0.270069
97.45814888,-0.270068
97.68281311,-0.270067
97.90799525,-0.270067
98.13369649,-0.270066
98.35991802,-0.270065
98.58666105,-0.270065
98.81392678,-0.270064
99.0417164,-0.270063
99.27003114,-0.270063
99.4988722,-0.270062
99.72824079,-0.270061
99.95813812,-0.270061
100.1885654,-0.27006
100.4195239,-0.270059
100.6510148,-0.270059
100.8830394,-0.270058
101.1155988,-0.270057
101.3486943,-0.270057
101.5823272,-0.270056
101.8164987,-0.270055
102.0512099,-0.270055
102.2864623,-0.270054
102.5222569,-0.270053
102.7585951,-0.270053
102.9954781,-0.270052
103.2329072,-0.270051
103.4708837,-0.27005
103.7094087,-0.27005
103.9484836,-0.270049
104.1881096,-0.270048
104.428288,-0.270048
104.66902,-0.270047
104.910307,-0.270046
105.1521503,-0.270045
105.394551,-0.270045
105.6375106,-0.270044
105.8810302,-0.270043
106.1251112,-0.270042
106.3697548,-0.270042
106.6149624,-0.270041
106.8607353,-0.27004
107.1070747,-0.270039
107.353982,-0.270039
107.6014585,-0.270038
107.8495055,-0.270037
108.0981243,-0.270036
108.3473162,-0.270035
108.5970825,-0.270035
108.8474247,-0.270034
109.0983439,-0.270033
109.3498416,-0.270032
109.601919,-0.270031
109.8545775,-0.270031
110.1078185,-0.27003
110.3616432,-0.270029
110.616053,-0.270028
110.8710494,-0.270027
111.1266336,-0.270027
111.3828069,-0.270026
111.6395708,-0.270025
111.8969266,-0.270024
112.1548756,-0.270023
112.4134193,-0.270022
112.672559,-0.270022
112.9322961,-0.270021
113.1926319,-0.27002
113.4535679,-0.270019
113.7151054,-0.270018
113.9772458,-0.270017
114.2399904,-0.270016
114.5033408,-0.270016
114.7672983,-0.270015
115.0318642,-0.270014
115.2970401,-0.270013
115.5628272,-0.270012
115.829227,-0.270011
116.096241,-0.27001
116.3638704,-0.270009
116.6321169,-0.270008
116.9009817,-0.270008
117.1704663,-0.270007
117.4405721,-0.270006
117.7113006,-0.270005
117.9826531,-0.270004
118.2546312,-0.270003
118.5272363,-0.270002
118.8004698,-0.270001
119.0743332,-0.27
119.3488279,-0.269999
119.6239553,-0.269998
119.899717,-0.269997
120.1761144,-0.269996
120.453149,-0.269995
120.7308222,-0.269994
121.0091354,-0.269993
121.2880903,-0.269992
121.5676882,-0.269991
121.8479307,-0.26999
122.1288192,-0.269989
122.4103552,-0.269988
122.6925402,-0.269987
122.9753757,-0.269986
123.2588632,-0.269985
123.5430043,-0.269984
123.8278003,-0.269983
124.1132529,-0.269982
124.3993635,-0.269981
124.6861336,-0.26998
124.9735648,-0.269979
125.2616587,-0.269978
125.5504166,-0.269977
125.8398402,-0.269976
126.129931,-0.269975
126.4206905,-0.269974
126.7121203,-0.269973
127.0042219,-0.269972
127.2969969,-0.269971
127.5904468,-0.26997
127.8845731,-0.269969
128.1793775,-0.269968
128.4748615,-0.269966
128.7710266,-0.269965
129.0678745,-0.269964
129.3654067,-0.269963
129.6636247,-0.269962
129.9625303,-0.269961
130.2621248,-0.26996
130.56241,-0.269959
130.8633875,-0.269957
131.1650588,-0.269956
131.4674254,-0.269955
131.7704892,-0.269954
132.0742515,-0.269953
132.3787141,-0.269952
132.6838785,-0.269951
132.9897465,-0.269949
133.2963195,-0.269948
133.6035993,-0.269947
133.9115874,-0.269946
134.2202855,-0.269945
134.5296952,-0.269943
134.8398181,-0.269942
135.150656,-0.269941
135.4622105,-0.26994
135.7744831,-0.269939
136.0874756,-0.269937
136.4011896,-0.269936
136.7156269,-0.269935
137.0307889,-0.269934
137.3466775,-0.269932
137.6632943,-0.269931
137.980641,-0.26993
138.2987192,-0.269928
138.6175307,-0.269927
138.9370771,-0.269926
139.2573601,-0.269925
139.5783815,-0.269923
139.9001429,-0.269922
140.222646,-0.269921
140.5458926,-0.269919
140.8698844,-0.269918
141.194623,-0.269917
141.5201102,-0.269915
141.8463478,-0.269914
142.1733374,-0.269913
142.5010808,-0.269911
142.8295797,-0.26991
143.1588359,-0.269909
143.4888511,-0.269907
143.819627,-0.269906
144.1511655,-0.269905
144.4834683,-0.269903
144.816537,-0.269902
145.1503736,-0.2699
145.4849798,-0.269899
145.8203573,-0.269898
146.156508,-0.269896
146.4934335,-0.269895
146.8311358,-0.269893
147.1696165,-0.269892
147.5088775,-0.26989
147.8489206,-0.269889
148.1897475,-0.269887
148.5313602,-0.269886
148.8737603,-0.269885
149.2169498,-0.269883
149.5609304,-0.269882
149.9057039,-0.26988
150.2512723,-0.269879
150.5976372,-0.269877
150.9448006,-0.269876
151.2927643,-0.269874
151.6415302,-0.269872
151.9911,-0.269871
152.3414757,-0.269869
152.692659,-0.269868
153.044652,-0.269866
153.3974563,-0.269865
153.751074,-0.269863
154.1055068,-0.269862
154.4607567,-0.26986
154.8168255,-0.269858
155.1737152,-0.269857
155.5314275,-0.269855
155.8899645,-0.269854
156.249328,-0.269852
156.6095199,-0.26985
156.9705421,-0.269849
157.3323966,-0.269847
157.6950852,-0.269845
158.0586099,-0.269844
158.4229726,-0.269842
158.7881753,-0.26984
159.1542199,-0.269839
159.5211082,-0.269837
159.8888424,-0.269835
160.2574242,-0.269834
160.6268557,-0.269832
160.9971389,-0.26983
161.3682756,-0.269828
161.7402679,-0.269827
162.1131177,-0.269825
162.4868271,-0.269823
162.8613979,-0.269821
163.2368322,-0.26982
163.6131319,-0.269818
163.9902992,-0.269816
164.3683358,-0.269814
164.747244,-0.269812
165.1270256,-0.269811
165.5076827,-0.269809
165.8892173,-0.269807
166.2716315,-0.269805
166.6549272,-0.269803
167.0391064,-0.269801
167.4241714,-0.2698
167.8101239,-0.269798
168.1969662,-0.269796
168.5847003,-0.269794
168.9733281,-0.269792
169.3628519,-0.26979
169.7532736,-0.269788
170.1445953,-0.269786
170.5368191,-0.269784
170.9299471,-0.269782
171.3239813,-0.26978
171.7189238,-0.269779
172.1147768,-0.269777
172.5115424,-0.269775
172.9092226,-0.269773
173.3078195,-0.269771
173.7073353,-0.269769
174.107772,-0.269767
174.5091319,-0.269765
174.911417,-0.269763
175.3146295,-0.26976
175.7187714,-0.269758
176.123845,-0.269756
176.5298524,-0.269754
176.9367957,-0.269752
177.3446772,-0.26975
177.7534989,-0.269748
178.163263,-0.269746
178.5739718,-0.269744
178.9856273,-0.269742
179.3982318,-0.26974
179.8117874,-0.269737
180.2262964,-0.269735
180.6417609,-0.269733
181.0581832,-0.269731
181.4755654,-0.269729
181.8939098,-0.269726
182.3132185,-0.269724
182.7334939,-0.269722
183.1547381,-0.26972
183.5769534,-0.269718
184.000142,-0.269715
184.4243061,-0.269713
184.849448,-0.269711
185.27557,-0.269708
185.7026743,-0.269706
186.1307632,-0.269704
186.5598389,-0.269702
186.9899038,-0.269699
187.42096,-0.269697
187.85301,-0.269695
188.2860559,-0.269692
188.7201,-0.26969
189.1551448,-0.269687
189.5911925,-0.269685
190.0282453,-0.269683
190.4663056,-0.26968
190.9053758,-0.269678
191.3454582,-0.269675
191.786555,-0.269673
192.2286687,-0.26967
192.6718015,-0.269668
193.1159559,-0.269666
193.5611341,-0.269663
194.0073386,-0.269661
194.4545717,-0.269658
194.9028358,-0.269656
195.3521333,-0.269653
195.8024664,-0.26965
196.2538377,-0.269648
196.7062496,-0.269645
197.1597043,-0.269643
197.6142044,-0.26964
198.0697521,-0.269638
198.5263501,-0.269635
198.9840006,-0.269632
199.4427061,-0.26963
199.902469,-0.269627
200.3632918,-0.269624
200.8251769,-0.269622
201.2881267,-0.269619
201.7521438,-0.269616
202.2172305,-0.269613
202.6833893,-0.269611
203.1506228,-0.269608
203.6189334,-0.269605
204.0883235,-0.269602
204.5587957,-0.2696
205.0303524,-0.269597
205.5029962,-0.269594
205.9767295,-0.269591
206.4515549,-0.269588
206.9274749,-0.269586
207.404492,-0.269583
207.8826087,-0.26958
208.3618276,-0.269577
208.8421512,-0.269574
209.3235821,-0.269571
209.8061228,-0.269568
210.2897759,-0.269565
210.7745439,-0.269562
211.2604294,-0.269559
211.747435,-0.269556
212.2355632,-0.269553
212.7248167,-0.26955
213.2151981,-0.269547
213.7067098,-0.269544
214.1993547,-0.269541
214.6931352,-0.269538
215.188054,-0.269535
215.6841137,-0.269532
216.1813169,-0.269529
216.6796663,-0.269526
217.1791645,-0.269523
217.6798142,-0.26952
218.181618,-0.269516
218.6845786,-0.269513
219.1886986,-0.26951
219.6939807,-0.269507
220.2004277,-0.269504
220.7080421,-0.2695
221.2168267,-0.269497
221.7267841,-0.269494
222.2379171,-0.269491
222.7502284,-0.269487
223.2637208,-0.269484
223.7783968,-0.269481
224.2942593,-0.269477
224.8113109,-0.269474
225.3295545,-0.26947
225.8489928,-0.269467
226.3696285,-0.269464
226.8914644,-0.26946
227.4145032,-0.269457
227.9387478,-0.269453
228.4642009,-0.26945
228.9908653,-0.269446
229.5187437,-0.269443
230.0478391,-0.269439
230.5781541,-0.269436
231.1096916,-0.269432
231.6424545,-0.269429
232.1764455,-0.269425
232.7116675,-0.269422
233.2481233,-0.269418
233.7858157,-0.269414
234.3247477,-0.269411
234.864922,-0.269407
235.4063416,-0.269403
235.9490093,-0.2694
236.4929279,-0.269396
237.0381004,-0.269392
237.5845297,-0.269388
238.1322186,-0.269385
238.68117,-0.269381
239.231387,-0.269377
239.7828723,-0.269373
240.3356289,-0.269369
240.8896597,-0.269366
241.4449677,-0.269362
242.0015559,-0.269358
242.5594271,-0.269354
243.1185843,-0.26935
243.6790305,-0.269346
244.2407687,-0.269342
244.8038018,-0.269338
245.3681328,-0.269334
245.9337648,-0.26933
246.5007007,-0.269326
247.0689435,-0.269322
247.6384962,-0.269318
248.2093619,-0.269314
248.7815436,-0.26931
249.3550443,-0.269305
249.929867,-0.269301
250.5060149,-0.269297
251.0834909,-0.269293
251.6622981,-0.269289
252.2424396,-0.269285
252.8239185,-0.26928
253.4067378,-0.269276
253.9909007,-0.269272
254.5764102,-0.269267
255.1632694,-0.269263
255.7514815,-0.269259
256.3410495,-0.269254
256.9319767,-0.26925
257.5242661,-0.269246
258.1179208,-0.269241
258.7129441,-0.269237
259.309339,-0.269232
259.9071088,-0.269228
260.5062565,-0.269223
261.1067855,-0.269219
261.7086988,-0.269214
262.3119996,-0.26921
262.9166912,-0.269205
263.5227768,-0.2692
264.1302595,-0.269196
264.7391427,-0.269191
265.3494294,-0.269186
265.961123,-0.269182
266.5742267,-0.269177
267.1887438,-0.269172
267.8046775,-0.269167
268.422031,-0.269163
269.0408077,-0.269158
269.6610108,-0.269153
270.2826436,-0.269148
270.9057095,-0.269143
271.5302116,-0.269138
272.1561534,-0.269133
272.7835381,-0.269129
273.4123691,-0.269124
274.0426498,-0.269119
274.6743833,-0.269114
275.3075732,-0.269109
275.9422227,-0.269103
276.5783352,-0.269098
277.2159141,-0.269093
277.8549628,-0.269088
278.4954846,-0.269083
279.137483,-0.269078
279.7809614,-0.269073
280.4259231,-0.269067
281.0723716,-0.269062
281.7203103,-0.269057
282.3697427,-0.269052
283.0206722,-0.269046
283.6731022,-0.269041
284.3270363,-0.269036
284.9824778,-0.26903
285.6394302,-0.269025
286.2978971,-0.269019
286.9578819,-0.269014
287.6193882,-0.269008
288.2824193,-0.269003
288.946979,-0.268997
289.6130705,-0.268992
290.2806976,-0.268986
290.9498637,-0.26898
291.6205724,-0.268975
292.2928273,-0.268969
292.9666318,-0.268963
293.6419897,-0.268958
294.3189044,-0.268952
294.9973795,-0.268946
295.6774187,-0.26894
296.3590255,-0.268934
297.0422037,-0.268929
297.7269567,-0.268923
298.4132882,-0.268917
299.1012018,-0.268911
299.7907013,-0.268905
300.4817903,-0.268899
301.1744723,-0.268893
301.8687512,-0.268887
302.5646305,-0.268881
303.262114,-0.268875
303.9612054,-0.268868
304.6619084,-0.268862
305.3642266,-0.268856
306.0681638,-0.26885
306.7737238,-0.268844
307.4809103,-0.268837
308.189727,-0.268831
308.9001777,-0.268825
309.6122661,-0.268818
310.3259961,-0.268812
311.0413714,-0.268806
311.7583958,-0.268799
312.4770732,-0.268793
313.1974072,-0.268786
313.9194018,-0.26878
314.6430608,-0.268773
315.3683879,-0.268766
316.0953871,-0.26876
316.8240623,-0.268753
317.5544172,-0.268746
318.2864557,-0.26874
319.0201817,-0.268733
319.7555992,-0.268726
320.492712,-0.268719
321.231524,-0.268712
321.9720391,-0.268705
322.7142613,-0.268699
323.4581946,-0.268692
324.2038427,-0.268685
324.9512097,-0.268678
325.7002996,-0.268671
326.4511164,-0.268663
327.2036639,-0.268656
327.9579463,-0.268649
